id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1084,España,33,M,Trujillo,La Libertad,2024-05-01,2,831.0,Tren
V1085,Argentina,54,F,Machu Picchu,Cusco,2024-01-31,2,1256.0,Auto
V1086,Colombia,39,F,Paracas,Ica,2024-04-09,3,1376.0,Desconocido
V1087,Colombia,37,M,Paracas,Ica,2024-09-12,5,1490.0,Desconocido
V1088,Argentina,22,M,Paracas,Ica,2024-10-21,4,1204.0,Bus
V1089,Brasil,28,M,Lago Titicaca,Puno,2024-08-28,5,1375.0,Auto
V1090,México,16,M,Huaraz,Áncash,2024-02-06,5,1272.0,Desconocido
V1091,Argentina,75,M,Trujillo,La Libertad,2024-08-15,3,799.0,Bus
V1092,Chile,77,F,Lago Titicaca,Puno,2024-09-19,7,1147.0,Tren
V1093,Argentina,66,M,Machu Picchu,Cusco,2024-08-02,3,1327.0,Desconocido
V1094,USA,56,F,Lago Titicaca,Puno,2025-08-28,10,1783.0,Tren
V1095,USA,45,M,Cusco Ciudad,Cusco,2024-01-30,7,1202.0,
V1096,USA,46,F,Cusco Ciudad,Cusco,2024-06-07,2,1896.0,
V1097,México,79,M,Machu Picchu,Cusco,2025-01-30,7,1682.0,
V1098,Chile,58,F,Huaraz,Áncash,2024-12-16,2,1146.0,Tren
V1099,Colombia,34,F,Machu Picchu,Cusco,2024-10-02,2,1704.0,Desconocido
V1100,USA,26,M,Machu Picchu,Cusco,2024-09-19,7,1706.0,Bus
V1101,Argentina,30,F,Cusco Ciudad,Cusco,2024-04-12,5,941.0,Auto
V1102,Chile,63,M,Trujillo,La Libertad,2024-08-14,2,1543.0,Bus
V1103,Argentina,44,M,Machu Picchu,Cusco,2025-08-08,5,1330.0,Desconocido
V1104,Chile,42,F,Arequipa,Arequipa,2025-03-08,3,1065.0,Tren
V1105,Argentina,25,M,Huaraz,Áncash,2025-04-06,1,2006.0,
V1106,Perú,61,M,Lago Titicaca,Puno,2024-03-15,2,1338.0,Auto
V1107,USA,59,F,Paracas,Ica,2025-04-02,4,2163.0,Desconocido
V1108,Argentina,72,M,Huaraz,Áncash,2025-08-30,3,1498.0,Desconocido
V1109,Argentina,62,F,Cusco Ciudad,Cusco,2024-12-06,3,1258.0,
V1110,Argentina,53,F,Arequipa,Arequipa,2024-06-17,2,1365.0,Auto
V1111,México,30,M,Trujillo,La Libertad,2025-03-01,3,1399.0,
V1112,Argentina,53,F,Machu Picchu,Cusco,2025-09-27,5,1083.0,
V1113,Argentina,30,M,Trujillo,La Libertad,2025-08-07,5,1691.0,
V1114,España,66,M,Lago Titicaca,Puno,2024-02-17,3,1368.0,Avión
V1115,Chile,70,F,Machu Picchu,Cusco,2025-04-04,2,1479.0,Tren
V1116,Perú,60,F,Huaraz,Áncash,2024-09-09,2,993.0,Auto
V1117,Colombia,69,M,Trujillo,La Libertad,2024-05-13,2,1458.0,Avión
V1118,Brasil,53,F,Arequipa,Arequipa,2025-01-13,10,1565.0,Desconocido
V1119,USA,69,M,Arequipa,Arequipa,2024-03-16,2,872.0,Avión
V1120,Chile,24,M,Arequipa,Arequipa,2024-01-31,3,1479.0,Auto
V1121,USA,47,F,Cusco Ciudad,Cusco,2024-08-12,5,1905.0,
V1122,Colombia,58,M,Trujillo,La Libertad,2024-06-24,5,1296.0,
V1123,Brasil,30,M,Machu Picchu,Cusco,2024-04-29,1,1099.0,Tren
V1124,Chile,50,F,Paracas,Ica,2025-07-16,1,1741.0,
V1125,Chile,41,F,Arequipa,Arequipa,2025-07-28,2,1288.0,Bus
V1126,Argentina,47,F,Cusco Ciudad,Cusco,2025-01-29,1,1248.0,Avión
V1127,Chile,49,M,Paracas,Ica,2025-03-17,5,2078.0,Avión
V1128,Brasil,66,F,Trujillo,La Libertad,2024-09-10,5,934.0,Avión
V1129,España,30,F,Arequipa,Arequipa,2025-04-17,10,865.0,Avión
V1130,USA,42,M,Arequipa,Arequipa,2024-08-29,3,1331.0,
V1131,España,70,F,Arequipa,Arequipa,2024-03-25,5,1071.0,Bus
V1132,Brasil,17,F,Cusco Ciudad,Cusco,2025-01-17,5,1316.0,Desconocido
V1133,México,59,F,Arequipa,Arequipa,2025-01-17,4,1510.0,Auto
V1134,México,50,F,Machu Picchu,Cusco,2024-07-30,5,1700.0,Tren
V1135,Colombia,77,F,Huaraz,Áncash,2025-04-13,3,1966.0,Tren
V1136,México,18,F,Arequipa,Arequipa,2025-04-07,7,1334.0,Desconocido
V1137,Perú,73,F,Paracas,Ica,2024-01-30,4,1794.0,
V1138,Brasil,24,F,Trujillo,La Libertad,2024-01-10,5,761.0,Desconocido
V1139,Colombia,70,F,Cusco Ciudad,Cusco,2025-01-29,1,2082.0,Bus
V1140,Colombia,55,F,Trujillo,La Libertad,2025-09-17,3,1287.0,Desconocido
V1141,Chile,72,M,Trujillo,La Libertad,2024-03-21,3,987.0,Desconocido
V1142,Perú,47,F,Arequipa,Arequipa,2025-08-29,5,522.0,Bus
V1143,USA,79,F,Arequipa,Arequipa,2024-04-13,5,773.0,Bus
V1144,Perú,20,M,Huaraz,Áncash,2024-11-24,3,1637.0,Auto
V1145,Perú,33,M,Huaraz,Áncash,2024-04-01,4,659.0,Desconocido
V1146,Colombia,66,F,Cusco Ciudad,Cusco,2024-05-12,5,936.0,Tren
V1147,USA,74,M,Arequipa,Arequipa,2024-10-25,3,1377.0,Desconocido
V1148,Chile,17,M,Arequipa,Arequipa,2024-10-27,5,1787.0,Avión
V1149,España,36,M,Arequipa,Arequipa,2024-07-31,7,1508.0,Bus
V1150,México,56,M,Lago Titicaca,Puno,2024-06-26,2,1418.0,Desconocido
V1151,España,50,F,Cusco Ciudad,Cusco,2024-08-15,1,564.0,Desconocido
V1152,,43,F,Huaraz,Áncash,2024-08-20,2,1416.0,NA
V1153,Colombia,77,M,Lago Titicaca,Puno,2024-11-22,2,1554.0,Avión
V1154,,61,F,Paracas,Ica,2024-12-10,4,2475.0,Bus
V1155,Colombia,44,F,Machu Picchu,Cusco,2025-06-09,1,1258.0,
V1156,Argentina,22,M,Paracas,Ica,2024-02-08,1,1208.0,Tren
V1157,Brasil,22,M,Huaraz,Áncash,2024-07-07,3,1917.0,Tren
V1158,Argentina,64,F,Cusco Ciudad,Cusco,2024-09-10,1,1342.0,Bus
V1159,Brasil,46,M,Huaraz,Áncash,2025-09-14,3,1118.0,Bus
V1160,Argentina,44,M,Cusco Ciudad,Cusco,2024-10-07,1,1385.0,Desconocido
V1161,Argentina,64,M,Lago Titicaca,Puno,2024-08-12,2,2444.0,Avión
V1162,México,24,M,Lago Titicaca,Puno,2024-06-15,1,1715.0,Avión
V1163,Argentina,65,F,Cusco Ciudad,Cusco,2024-04-17,4,1411.0,NA
V1164,Argentina,26,M,Huaraz,Áncash,2024-08-14,1,1895.0,
V1165,España,38,F,Huaraz,Áncash,2024-04-12,2,1568.0,Desconocido
V1166,Argentina,77,M,Trujillo,La Libertad,2024-05-31,10,915.0,
V1167,Argentina,61,F,Arequipa,Arequipa,2024-06-24,5,1192.0,Tren
V1168,México,79,F,Paracas,Ica,2025-03-05,10,990.0,Auto
V1169,Brasil,59,M,Trujillo,La Libertad,2025-05-13,2,913.0,Tren
V1170,Colombia,23,M,Arequipa,Arequipa,2024-10-27,2,1799.0,
V1171,,60,F,Lago Titicaca,Puno,2024-10-11,2,557.0,
V1172,Colombia,51,M,Paracas,Ica,2025-07-29,4,1764.0,Desconocido
V1173,México,64,M,Lago Titicaca,Puno,2024-09-16,2,1185.0,Auto
V1174,México,19,F,Huaraz,Áncash,2025-05-30,3,1000.0,Tren
V1175,Colombia,75,M,Cusco Ciudad,Cusco,2024-04-07,2,1866.0,Auto
V1176,Perú,41,F,Machu Picchu,Cusco,2024-08-27,3,360.0,Auto
V1177,Perú,20,F,Trujillo,La Libertad,2025-05-22,3,822.0,Avión
V1178,Perú,60,F,Huaraz,Áncash,2024-11-06,3,1122.0,Bus
V1179,Perú,18,F,Machu Picchu,Cusco,2024-01-04,1,422.0,NA
V1180,México,77,M,Arequipa,Arequipa,2024-07-28,7,1077.0,Bus
V1181,Brasil,69,M,Machu Picchu,Cusco,2025-04-23,1,967.0,Auto
V1182,Argentina,61,M,Machu Picchu,Cusco,2025-06-13,2,1247.0,Tren
V1183,Argentina,47,F,Trujillo,La Libertad,2024-08-05,7,1678.0,
V1184,USA,60,F,Cusco Ciudad,Cusco,2024-02-11,7,1466.0,Desconocido
V1185,España,61,M,Machu Picchu,Cusco,2024-08-10,7,1012.0,
V1186,Colombia,71,F,Cusco Ciudad,Cusco,2024-10-13,3,1958.0,
V1187,Argentina,26,F,Huaraz,Áncash,2024-11-02,7,2149.0,Desconocido
V1188,Argentina,78,F,Machu Picchu,Cusco,2024-07-29,3,1509.0,Desconocido
V1189,Argentina,72,F,Huaraz,Áncash,2025-07-27,2,1201.0,Desconocido
V1190,,55,F,Paracas,Ica,2024-03-08,3,1373.0,Bus
V1191,Perú,45,F,Arequipa,Arequipa,2024-02-27,7,401.0,Auto
V1192,,20,M,Huaraz,Áncash,2024-09-02,3,155.0,Tren
V1193,Perú,15,F,Machu Picchu,Cusco,2025-07-20,3,898.0,Bus
V1194,España,69,F,Machu Picchu,Cusco,2024-11-30,4,1220.0,
V1195,Argentina,19,F,Lago Titicaca,Puno,2024-07-21,2,1269.0,Bus
V1196,Perú,61,F,Arequipa,Arequipa,2025-09-12,2,899.0,Desconocido
V1197,Perú,30,F,Paracas,Ica,2025-10-02,5,1237.0,Desconocido
V1198,Brasil,74,F,Paracas,Ica,2024-06-14,2,1345.0,Tren
V1199,Chile,43,M,Huaraz,Áncash,2024-08-29,3,1332.0,Avión
V1200,Argentina,31,M,Arequipa,Arequipa,2024-06-28,4,1816.0,Desconocido
V1201,Colombia,37,M,Huaraz,Áncash,2024-04-01,4,1534.0,Desconocido
V1202,Argentina,27,M,Arequipa,Arequipa,2024-06-07,2,2044.0,Bus
V1203,Perú,41,M,Machu Picchu,Cusco,2024-12-23,2,577.0,Tren
V1204,Colombia,70,M,Machu Picchu,Cusco,2024-06-24,10,1929.0,Desconocido
V1205,Chile,46,F,Huaraz,Áncash,2025-04-28,3,1851.0,Desconocido
V1206,Chile,17,F,Trujillo,La Libertad,2024-01-21,2,1531.0,NA
V1207,México,40,F,Lago Titicaca,Puno,2025-08-27,3,675.0,Tren
V1208,Argentina,18,M,Lago Titicaca,Puno,2024-07-15,1,946.0,Auto
V1209,México,59,F,Trujillo,La Libertad,2025-09-23,2,746.0,Bus
V1210,Chile,78,M,Lago Titicaca,Puno,2024-04-28,3,1635.0,Avión
V1211,USA,58,M,Lago Titicaca,Puno,2025-02-02,3,1246.0,Tren
V1212,México,31,M,Cusco Ciudad,Cusco,2024-01-07,7,1304.0,Auto
V1213,Perú,41,F,Arequipa,Arequipa,2025-09-07,1,710.0,
V1214,Perú,51,F,Cusco Ciudad,Cusco,2025-09-30,5,970.0,Auto
V1215,Brasil,74,M,Machu Picchu,Cusco,2024-06-12,2,1270.0,Desconocido
V1216,Colombia,43,M,Lago Titicaca,Puno,2025-05-17,1,1334.0,Avión
V1217,México,70,M,Paracas,Ica,2025-08-05,4,1260.0,Bus
V1218,España,33,F,Paracas,Ica,2024-09-29,4,1454.0,Bus
V1219,Colombia,18,F,Huaraz,Áncash,2025-08-24,5,1142.0,Bus
V1220,USA,32,F,Paracas,Ica,2025-07-18,4,1041.0,
V1221,USA,66,F,Machu Picchu,Cusco,2025-08-13,5,1625.0,
V1222,Colombia,61,F,Machu Picchu,Cusco,2024-01-13,5,1566.0,Auto
V1223,Brasil,77,M,Huaraz,Áncash,2024-11-20,3,1426.0,
V1224,Brasil,44,M,Trujillo,La Libertad,2025-07-26,2,1741.0,Bus
V1225,Perú,57,F,Paracas,Ica,2024-12-26,4,154.0,
V1226,Argentina,33,F,Machu Picchu,Cusco,2025-04-06,2,984.0,Tren
V1227,Chile,38,M,Machu Picchu,Cusco,2025-07-02,2,1829.0,
V1228,México,48,F,Lago Titicaca,Puno,2025-08-07,1,2134.0,
V1229,Chile,37,M,Machu Picchu,Cusco,2024-04-06,7,2170.0,Desconocido
V1230,México,67,M,Lago Titicaca,Puno,2024-08-26,3,1114.0,Bus
V1231,España,30,F,Trujillo,La Libertad,2025-07-28,2,1825.0,Desconocido
V1232,Perú,48,F,Lago Titicaca,Puno,2024-05-30,10,1299.0,Avión
V1233,Colombia,15,F,Arequipa,Arequipa,2024-11-30,4,1112.0,Auto
V1234,Chile,19,M,Trujillo,La Libertad,2024-11-28,10,1151.0,Avión
V1235,USA,50,F,Huaraz,Áncash,2025-01-20,5,1922.0,Desconocido
V1236,Perú,63,F,Trujillo,La Libertad,2024-08-20,3,1068.0,Avión
V1237,USA,34,F,Paracas,Ica,2025-03-02,2,1318.0,Avión
V1238,México,67,F,Huaraz,Áncash,2024-02-05,1,1944.0,Bus
V1239,USA,29,M,Cusco Ciudad,Cusco,2024-09-17,3,992.0,NA
V1240,Colombia,62,F,Lago Titicaca,Puno,2024-07-23,3,943.0,Tren
V1241,USA,36,F,Machu Picchu,Cusco,2025-07-27,7,1326.0,Avión
V1242,USA,18,M,Cusco Ciudad,Cusco,2024-11-15,5,1287.0,Avión
V1243,Brasil,69,M,Lago Titicaca,Puno,2024-01-26,7,1695.0,Tren
V1244,Argentina,20,M,Paracas,Ica,2025-07-12,1,1308.0,
V1245,Colombia,72,F,Huaraz,Áncash,2024-04-22,7,776.0,Auto
V1246,Brasil,54,F,Cusco Ciudad,Cusco,2024-05-19,2,1123.0,NA
V1247,España,59,M,Cusco Ciudad,Cusco,2024-10-02,2,1011.0,Tren
V1248,México,27,F,Arequipa,Arequipa,2024-10-22,5,1110.0,Tren
V1249,USA,69,F,Machu Picchu,Cusco,2024-04-15,7,1348.0,Bus
V1250,España,45,M,Cusco Ciudad,Cusco,2025-10-02,5,808.0,Desconocido
V1251,Colombia,17,F,Paracas,Ica,2025-03-07,4,2171.0,Bus
V1252,España,48,F,Cusco Ciudad,Cusco,2024-04-07,5,1580.0,Tren
V1253,Colombia,65,F,Lago Titicaca,Puno,2024-11-23,5,1981.0,Desconocido
V1254,España,51,M,Machu Picchu,Cusco,2025-09-19,5,1562.0,Desconocido
V1255,Brasil,52,F,Paracas,Ica,2025-06-08,2,1130.0,Tren
V1256,USA,32,F,Paracas,Ica,2025-05-28,4,1868.0,Tren
V1257,Argentina,65,M,Lago Titicaca,Puno,2025-08-06,7,1646.0,Auto
V1258,Colombia,79,M,Lago Titicaca,Puno,2025-06-23,5,1945.0,Bus
V1259,Brasil,26,M,Trujillo,La Libertad,2025-07-23,5,1448.0,Bus
V1260,Argentina,31,M,Huaraz,Áncash,2025-08-17,10,1713.0,Tren
V1261,Colombia,66,F,Trujillo,La Libertad,2024-01-31,2,1526.0,
V1262,España,63,M,Cusco Ciudad,Cusco,2024-02-17,5,1613.0,Desconocido
V1263,México,51,F,Cusco Ciudad,Cusco,2024-03-29,3,1270.0,Bus
V1264,USA,30,M,Lago Titicaca,Puno,2025-06-26,4,2335.0,
V1265,Chile,36,M,Machu Picchu,Cusco,2025-08-03,2,1209.0,Desconocido
V1266,Brasil,77,M,Trujillo,La Libertad,2024-12-17,2,1380.0,
V1267,Perú,79,F,Lago Titicaca,Puno,2024-02-09,4,287.0,Avión
V1268,México,77,M,Lago Titicaca,Puno,2024-10-28,3,1321.0,Avión
V1269,España,61,M,Lago Titicaca,Puno,2024-08-29,2,1349.0,Avión
V1270,España,48,F,Trujillo,La Libertad,2024-08-25,10,1650.0,
V1271,USA,50,M,Machu Picchu,Cusco,2025-10-01,3,2600.0,Avión
V1272,Colombia,64,F,Trujillo,La Libertad,2025-08-26,4,1694.0,
V1273,Colombia,58,F,Trujillo,La Libertad,2025-06-13,2,504.0,Tren
V1274,Chile,48,F,Trujillo,La Libertad,2025-09-11,1,1380.0,Avión
V1275,España,69,M,Cusco Ciudad,Cusco,2024-05-05,5,1440.0,Avión
V1276,Brasil,29,F,Huaraz,Áncash,2024-07-16,7,1506.0,Auto
V1277,Perú,34,F,Lago Titicaca,Puno,2024-02-10,3,1208.0,Bus
V1278,España,37,M,Cusco Ciudad,Cusco,2025-09-28,7,2061.0,Tren
V1279,Colombia,39,F,Lago Titicaca,Puno,2025-04-06,2,1150.0,Desconocido
V1280,Brasil,25,M,Trujillo,La Libertad,2024-08-26,2,1361.0,Tren
V1281,Colombia,62,F,Lago Titicaca,Puno,2024-12-06,3,1395.0,Bus
V1282,Colombia,38,F,Lago Titicaca,Puno,2024-11-14,1,998.0,Bus
V1283,USA,25,M,Trujillo,La Libertad,2024-02-05,7,2001.0,
V1284,Chile,64,F,Huaraz,Áncash,2025-08-17,3,1614.0,Desconocido
V1285,México,36,M,Arequipa,Arequipa,2024-08-14,7,1557.0,Auto
V1286,Colombia,22,M,Huaraz,Áncash,2024-04-08,5,1328.0,Desconocido
V1287,Colombia,37,M,Machu Picchu,Cusco,2024-11-07,3,813.0,
V1288,Brasil,37,M,Trujillo,La Libertad,2024-02-29,4,1674.0,Auto
V1289,Argentina,64,F,Machu Picchu,Cusco,2024-05-19,2,958.0,Avión
V1290,Colombia,47,M,Trujillo,La Libertad,2025-09-21,10,1317.0,Bus
V1291,USA,57,F,Machu Picchu,Cusco,2025-07-07,3,759.0,Avión
V1292,Chile,30,M,Machu Picchu,Cusco,2024-03-26,7,1092.0,Avión
V1293,Chile,74,M,Arequipa,Arequipa,2025-01-24,7,1534.0,NA
V1294,Perú,66,M,Paracas,Ica,2024-09-03,5,715.0,Bus
V1295,,26,M,Lago Titicaca,Puno,2024-11-06,3,1344.0,Bus
V1296,USA,54,F,Lago Titicaca,Puno,2024-06-09,3,795.0,Bus
V1297,Perú,18,M,Lago Titicaca,Puno,2024-11-01,1,1235.0,
V1298,Chile,61,M,Cusco Ciudad,Cusco,2024-01-10,3,476.0,NA
V1299,USA,57,F,Arequipa,Arequipa,2025-02-01,5,1384.0,Auto
V1300,México,53,M,Lago Titicaca,Puno,2025-06-10,7,1382.0,Avión
V1301,Brasil,21,M,Lago Titicaca,Puno,2025-09-06,3,947.0,Bus
V1302,España,36,M,Arequipa,Arequipa,2025-05-15,3,1769.0,Desconocido
V1303,Colombia,26,F,Paracas,Ica,2025-08-20,3,828.0,Tren
V1304,Colombia,43,F,Lago Titicaca,Puno,2024-02-02,3,1630.0,Avión
V1305,Chile,43,M,Trujillo,La Libertad,2024-09-06,3,1774.0,Auto
V1306,México,45,F,Trujillo,La Libertad,2025-03-25,3,1506.0,Tren
V1307,Brasil,35,F,Paracas,Ica,2025-09-30,2,1589.0,Bus
V1308,España,56,M,Machu Picchu,Cusco,2024-06-01,10,1091.0,Avión
V1309,Chile,51,M,Lago Titicaca,Puno,2024-07-11,7,1021.0,Auto
V1310,México,45,F,Huaraz,Áncash,2024-06-23,4,1525.0,Bus
V1311,USA,62,F,Machu Picchu,Cusco,2024-01-03,7,1606.0,Auto
V1312,Brasil,46,M,Lago Titicaca,Puno,2025-06-28,3,1060.0,Desconocido
V1313,USA,54,F,Paracas,Ica,2024-01-24,4,1008.0,
V1314,España,21,F,Huaraz,Áncash,2025-04-02,3,838.0,Avión
V1315,Argentina,65,F,Arequipa,Arequipa,2024-01-05,2,1831.0,Desconocido
V1316,Argentina,31,F,Trujillo,La Libertad,2024-09-24,3,1311.0,Avión
V1317,Perú,77,F,Machu Picchu,Cusco,2024-11-17,5,743.0,Auto
V1318,Colombia,75,F,Paracas,Ica,2024-06-21,2,1485.0,Desconocido
V1319,Perú,65,M,Huaraz,Áncash,2025-07-22,3,1093.0,Bus
V1320,USA,53,F,Paracas,Ica,2024-11-11,3,1268.0,Auto
V1321,Brasil,77,M,Cusco Ciudad,Cusco,2025-01-21,2,1900.0,
V1322,Argentina,36,M,Machu Picchu,Cusco,2024-02-10,4,2042.0,Desconocido
V1323,Perú,51,F,Machu Picchu,Cusco,2024-01-18,7,1340.0,Tren
V1324,México,60,M,Huaraz,Áncash,2025-09-28,2,1066.0,NA
V1325,Colombia,27,M,Lago Titicaca,Puno,2025-08-29,1,1347.0,
V1326,Brasil,30,M,Trujillo,La Libertad,2025-08-30,1,1603.0,Desconocido
V1327,USA,58,F,Arequipa,Arequipa,2024-08-13,4,1292.0,Auto
V1328,Brasil,58,M,Arequipa,Arequipa,2025-05-14,2,1740.0,Auto
V1329,Perú,23,F,Arequipa,Arequipa,2025-09-16,5,0.0,Avión
V1330,España,17,M,Machu Picchu,Cusco,2024-01-16,10,904.0,Desconocido
V1331,Argentina,22,M,Huaraz,Áncash,2024-01-16,3,1375.0,Desconocido
V1332,Perú,58,F,Huaraz,Áncash,2024-01-02,2,1183.0,Bus
V1333,Chile,18,F,Huaraz,Áncash,2024-05-30,7,1498.0,Desconocido
V1334,Colombia,20,M,Paracas,Ica,2025-01-24,3,1629.0,Tren
V1335,España,19,M,Paracas,Ica,2024-08-04,4,826.0,
V1336,Argentina,75,F,Huaraz,Áncash,2025-03-15,2,700.0,
V1337,Perú,75,F,Huaraz,Áncash,2024-01-24,2,1001.0,Auto
V1338,USA,19,M,Cusco Ciudad,Cusco,2024-04-08,1,1906.0,Bus
V1339,Argentina,75,F,Cusco Ciudad,Cusco,2024-05-30,10,1337.0,
V1340,Colombia,66,F,Huaraz,Áncash,2025-08-01,1,2042.0,
V1341,Perú,39,F,Huaraz,Áncash,2025-06-19,3,956.0,
V1342,Argentina,63,F,Paracas,Ica,2025-01-02,1,1825.0,Auto
V1343,España,59,F,Huaraz,Áncash,2025-06-19,1,1944.0,Bus
V1344,Brasil,24,M,Arequipa,Arequipa,2025-04-30,2,1577.0,Avión
V1345,USA,46,M,Cusco Ciudad,Cusco,2025-02-10,7,1513.0,Auto
V1346,España,33,M,Arequipa,Arequipa,2025-02-09,1,1289.0,Avión
V1347,España,17,F,Machu Picchu,Cusco,2025-01-28,2,1526.0,Bus
V1348,Perú,30,M,Huaraz,Áncash,2024-08-21,5,611.0,NA
V1349,España,21,M,Lago Titicaca,Puno,2024-10-05,2,791.0,
V1350,USA,41,M,Trujillo,La Libertad,2024-08-19,7,1747.0,Avión
V1351,USA,19,F,Paracas,Ica,2025-04-16,3,1583.0,Bus
V1352,México,74,M,Lago Titicaca,Puno,2025-01-11,2,828.0,Auto
V1353,México,75,F,Arequipa,Arequipa,2024-03-23,5,1317.0,
V1354,USA,33,F,Huaraz,Áncash,2024-02-14,5,515.0,Avión
V1355,Argentina,45,M,Cusco Ciudad,Cusco,2025-07-28,2,1413.0,Auto
V1356,Brasil,63,M,Machu Picchu,Cusco,2025-02-28,1,1609.0,
V1357,España,73,F,Cusco Ciudad,Cusco,2024-04-20,4,1604.0,Desconocido
V1358,Chile,32,F,Lago Titicaca,Puno,2024-09-06,4,1662.0,Desconocido
V1359,México,28,M,Lago Titicaca,Puno,2025-01-13,1,1210.0,Bus
V1360,Chile,54,M,Lago Titicaca,Puno,2024-11-04,1,1889.0,Avión
V1361,Argentina,75,F,Arequipa,Arequipa,2025-09-03,7,803.0,Tren
V1362,España,53,F,Lago Titicaca,Puno,2024-10-30,5,1347.0,Auto
V1363,Argentina,41,F,Machu Picchu,Cusco,2025-03-26,7,1987.0,Bus
V1364,Colombia,21,F,Arequipa,Arequipa,2025-01-05,2,1695.0,Tren
V1365,Colombia,62,M,Lago Titicaca,Puno,2024-01-13,2,1355.0,
V1366,México,22,M,Machu Picchu,Cusco,2024-01-20,3,1465.0,Tren
V1367,Colombia,36,F,Paracas,Ica,2025-08-04,1,1174.0,
V1368,Chile,34,M,Trujillo,La Libertad,2024-01-02,4,1189.0,
V1369,México,28,M,Trujillo,La Libertad,2025-02-06,2,1773.0,Auto
V1370,Perú,67,M,Cusco Ciudad,Cusco,2025-04-29,7,621.0,Tren
V1371,Chile,77,F,Lago Titicaca,Puno,2025-06-19,2,2223.0,Auto
V1372,España,77,F,Paracas,Ica,2025-02-08,3,671.0,Desconocido
V1373,España,53,M,Lago Titicaca,Puno,2024-07-10,5,1528.0,
V1374,México,41,M,Paracas,Ica,2025-06-23,2,1247.0,Bus
V1375,México,75,M,Machu Picchu,Cusco,2024-05-01,7,1637.0,
V1376,Brasil,15,M,Arequipa,Arequipa,2024-01-10,3,1741.0,
V1377,Perú,50,F,Trujillo,La Libertad,2024-06-01,2,791.0,Auto
V1378,Colombia,46,M,Paracas,Ica,2025-09-02,3,1442.0,Bus
V1379,Perú,52,F,Paracas,Ica,2024-05-20,3,1085.0,Desconocido
V1380,España,34,M,Machu Picchu,Cusco,2025-01-14,3,1242.0,Bus
V1381,Argentina,53,M,Huaraz,Áncash,2025-03-13,2,1180.0,Desconocido
V1382,Colombia,79,M,Arequipa,Arequipa,2024-09-10,1,1570.0,Auto
V1383,USA,51,F,Cusco Ciudad,Cusco,2025-08-18,1,1404.0,Avión
V1384,Argentina,35,F,Paracas,Ica,2024-10-27,3,1614.0,
V1385,Perú,22,F,Arequipa,Arequipa,2024-02-24,2,667.0,Tren
V1386,Argentina,65,F,Machu Picchu,Cusco,2024-12-17,1,811.0,Tren
V1387,España,39,F,Huaraz,Áncash,2024-09-14,1,1443.0,Bus
V1388,España,59,F,Huaraz,Áncash,2024-05-17,3,578.0,Avión
V1389,Colombia,47,F,Paracas,Ica,2024-08-18,5,1458.0,Avión
V1390,Colombia,35,M,Trujillo,La Libertad,2024-05-15,3,1553.0,Tren
V1391,Chile,26,F,Trujillo,La Libertad,2024-07-14,5,1962.0,Avión
V1392,USA,57,F,Arequipa,Arequipa,2024-01-05,1,1542.0,NA
V1393,Brasil,54,F,Trujillo,La Libertad,2025-08-09,2,823.0,Tren
V1394,Argentina,25,M,Arequipa,Arequipa,2025-07-01,3,995.0,Bus
V1395,España,31,F,Lago Titicaca,Puno,2024-12-16,1,649.0,Desconocido
V1396,Argentina,37,M,Cusco Ciudad,Cusco,2024-06-06,5,2160.0,Auto
V1397,USA,69,F,Huaraz,Áncash,2024-11-27,7,505.0,
V1398,,27,F,Trujillo,La Libertad,2025-08-25,5,1196.0,Avión
V1399,España,60,F,Arequipa,Arequipa,2025-05-16,1,1060.0,Desconocido
V1400,Colombia,58,M,Cusco Ciudad,Cusco,2024-03-31,2,1531.0,Bus
V1401,Perú,64,F,Trujillo,La Libertad,2024-08-17,1,1356.0,Avión
V1402,España,24,M,Trujillo,La Libertad,2024-05-26,3,1347.0,
V1403,USA,38,F,Cusco Ciudad,Cusco,2024-01-02,1,1311.0,Tren
V1404,Brasil,68,F,Machu Picchu,Cusco,2025-08-19,5,1718.0,Bus
V1405,Brasil,59,F,Cusco Ciudad,Cusco,2024-06-21,7,1647.0,NA
V1406,Perú,71,F,Lago Titicaca,Puno,2024-05-05,5,722.0,Bus
V1407,España,54,F,Arequipa,Arequipa,2024-02-13,5,871.0,Avión
V1408,México,45,F,Huaraz,Áncash,2024-06-19,2,1142.0,
V1409,,41,M,Arequipa,Arequipa,2025-04-28,7,1198.0,
V1410,Chile,64,F,Lago Titicaca,Puno,2024-05-07,2,1805.0,Desconocido
V1411,Brasil,79,M,Machu Picchu,Cusco,2025-07-10,2,1062.0,
V1412,USA,41,F,Cusco Ciudad,Cusco,2024-11-02,5,510.0,
V1413,Argentina,15,F,Huaraz,Áncash,2025-02-13,7,1391.0,Avión
V1414,Colombia,56,M,Arequipa,Arequipa,2025-06-08,7,1865.0,Tren
V1415,España,60,M,Paracas,Ica,2024-12-16,1,1510.0,Bus
V1416,Argentina,48,F,Trujillo,La Libertad,2024-11-21,4,755.0,Bus
V1417,España,67,F,Machu Picchu,Cusco,2025-09-18,3,1440.0,Bus
V1418,Brasil,61,M,Trujillo,La Libertad,2024-08-18,7,1534.0,Bus
V1419,Argentina,57,F,Paracas,Ica,2024-05-09,3,1839.0,
